timestamp,ip_address,country,latitude,longitude,protocol,attack_type,login_attempts,session_duration,unique_ports,payload_size,cluster,attacker_profile,threat_score,mitre_id,mitre_technique,mitre_tactic,mitre_severity,hour,attack_speed,is_night_attacker,preferred_hour,retry_rate,is_persistent,gave_up_quickly,is_focused,is_scanner,is_slow_attacker,is_aggressive,stealth_score,behavior_persona
2024-01-11 07:00:25,86.110.208.211,Iran,33.5946,53.2666,DNS,credential_stuffing,159,45.9,22,28950,1,Targeted Attacker,93,T1078,Valid Accounts,Defense Evasion,Critical,7,0.286875,False,7,3.390191897654584,True,False,False,True,False,True,25,Script Kiddie
2024-01-11 22:12:30,189.177.162.126,Iran,28.7891,51.8947,RDP,port_scan,46,115.77,21,19200,2,Casual Scanner,37,T1046,Network Service Discovery,Discovery,Medium,22,2.463191489361702,False,22,0.3939367988353173,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-19 12:07:59,175.196.140.7,India,19.3543,82.1278,SMTP,xss,52,71.27,35,11891,0,Driven Explorer,50,T1189,Drive-by Compromise,Initial Access,High,12,1.3447169811320754,False,12,0.7195240071952401,True,False,False,True,False,False,25,Script Kiddie
2024-01-28 19:04:52,78.61.64.169,France,43.3241,5.1906,HTTP,credential_stuffing,105,80.92,9,41606,1,Targeted Attacker,85,T1078,Valid Accounts,Defense Evasion,Critical,19,0.7633962264150943,False,19,1.28173828125,True,False,False,True,False,True,25,Script Kiddie
2024-01-13 23:30:37,140.9.202.248,Netherlands,55.0234,1.031,FTP,credential_stuffing,137,61.04,45,27513,1,Targeted Attacker,90,T1078,Valid Accounts,Defense Evasion,Critical,23,0.44231884057971016,False,23,2.2082527401676337,True,False,False,True,False,True,25,Script Kiddie
2024-01-08 21:06:49,157.11.144.252,UK,58.5011,-2.4978,SMTP,credential_stuffing,169,79.93,11,42501,1,Targeted Attacker,95,T1078,Valid Accounts,Defense Evasion,Critical,21,0.4701764705882353,False,21,2.0882243914494008,True,False,False,True,False,True,25,Script Kiddie
2024-01-01 22:27:06,133.142.148.177,South Korea,34.904,130.2937,RDP,port_scan,26,31.42,33,49045,2,Casual Scanner,23,T1046,Network Service Discovery,Discovery,Medium,22,1.1637037037037037,False,22,0.8019740900678594,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-05 17:44:32,76.106.235.247,Ukraine,47.1206,30.7962,SSH,brute_force,89,119.73,31,6951,0,Driven Explorer,61,T1110,Brute Force,Credential Access,High,17,1.3303333333333334,False,17,0.7371821419696843,True,False,False,True,False,False,25,Script Kiddie
2024-01-07 11:29:50,113.184.178.116,Canada,60.5372,-109.93,FTP,brute_force,134,58.21,31,6497,0,Driven Explorer,75,T1110,Brute Force,Credential Access,High,11,0.43118518518518517,False,11,2.2631312278331364,True,False,False,True,False,True,25,Script Kiddie
2024-01-04 01:21:41,133.44.141.41,Brazil,-18.7882,-49.8175,FTP,directory_traversal,174,96.11,48,16085,0,Driven Explorer,80,T1083,File and Directory Discovery,Discovery,Medium,1,0.5492,True,1,1.791782514674081,True,False,False,True,False,True,45,Script Kiddie
2024-01-21 12:11:11,158.226.50.116,Netherlands,56.7172,2.6099,RDP,xss,169,52.14,2,48425,1,Targeted Attacker,95,T1189,Drive-by Compromise,Initial Access,Critical,12,0.30670588235294116,False,12,3.18027850959729,True,False,True,False,False,True,50,Script Kiddie
2024-01-26 10:45:51,94.83.50.118,Netherlands,47.1771,2.4393,SSH,sql_injection,17,69.49,35,12352,2,Casual Scanner,16,T1190,Exploit Public-Facing Application,Initial Access,Critical,10,3.860555555555555,False,10,0.24116896013618955,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-20 17:38:24,217.117.158.45,South Korea,39.5342,128.0441,DNS,credential_stuffing,101,70.65,23,23167,2,Casual Scanner,40,T1078,Valid Accounts,Defense Evasion,Critical,17,0.6926470588235295,False,17,1.4096301465457082,True,False,False,True,False,True,25,Script Kiddie
2024-01-11 16:43:08,96.177.36.131,France,49.2337,6.4005,Telnet,xss,31,29.01,8,12096,2,Casual Scanner,26,T1189,Drive-by Compromise,Initial Access,High,16,0.9065625,False,16,1.0329890036654448,False,False,False,True,False,True,0,Script Kiddie
2024-01-23 08:40:34,43.125.73.36,Iran,28.8066,52.5251,HTTP,sql_injection,166,111.72,12,36466,1,Targeted Attacker,94,T1190,Exploit Public-Facing Application,Initial Access,Critical,8,0.6689820359281438,False,8,1.4726756564939674,True,False,False,True,False,True,25,Script Kiddie
2024-01-05 12:00:31,168.126.104.176,Canada,55.6404,-110.8107,Telnet,xss,50,97.92,36,33224,2,Casual Scanner,40,T1189,Drive-by Compromise,Initial Access,High,12,1.92,False,12,0.5054589567327133,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-25 05:01:50,138.73.43.200,France,49.6265,2.1007,Telnet,directory_traversal,57,35.4,18,14835,2,Casual Scanner,40,T1083,File and Directory Discovery,Discovery,Medium,5,0.6103448275862069,True,5,1.565934065934066,True,False,False,True,False,True,45,Script Kiddie
2024-01-09 15:36:07,211.193.10.195,France,48.9531,2.1668,SMTP,xss,199,65.4,24,35623,1,Targeted Attacker,99,T1189,Drive-by Compromise,Initial Access,Critical,15,0.327,False,15,2.996987951807229,True,False,False,True,False,True,25,Script Kiddie
2024-01-08 18:41:48,68.89.220.210,Romania,43.1286,24.2183,SSH,xss,77,105.04,3,29573,2,Casual Scanner,40,T1189,Drive-by Compromise,Initial Access,High,18,1.3466666666666667,False,18,0.7261410788381742,True,False,True,False,False,False,50,Script Kiddie
2024-01-19 09:51:47,162.109.42.158,Canada,61.07,-103.5905,HTTP,port_scan,177,42.4,46,40094,1,Targeted Attacker,96,T1046,Network Service Discovery,Discovery,High,9,0.23820224719101124,False,9,4.078341013824885,True,False,False,True,False,True,25,Script Kiddie
2024-01-18 11:17:38,75.146.68.244,Canada,53.1998,-110.7532,DNS,directory_traversal,44,39.18,46,19278,0,Driven Explorer,48,T1083,File and Directory Discovery,Discovery,Medium,11,0.8706666666666667,False,11,1.095072175211548,False,False,False,True,False,True,0,Script Kiddie
2024-01-30 22:50:26,180.221.33.64,UK,57.1711,-7.4837,HTTP,credential_stuffing,16,119.1,42,8415,0,Driven Explorer,39,T1078,Valid Accounts,Defense Evasion,Critical,22,7.0058823529411764,False,22,0.13322231473771856,False,False,False,True,True,False,30,Researcher/Scanner
2024-01-19 17:31:09,116.19.162.204,India,23.8785,81.5776,DNS,brute_force,162,32.61,27,24687,1,Targeted Attacker,94,T1110,Brute Force,Credential Access,Critical,17,0.20006134969325154,False,17,4.819994049390062,True,False,False,True,False,True,25,Script Kiddie
2024-01-16 21:23:29,24.187.248.118,Netherlands,52.2887,3.0736,SMTP,credential_stuffing,84,70.04,50,48119,1,Targeted Attacker,82,T1078,Valid Accounts,Defense Evasion,Critical,21,0.8240000000000001,False,21,1.1824324324324322,True,False,False,True,False,True,25,Script Kiddie
2024-01-27 15:13:27,87.140.147.34,France,44.8098,-2.153,RDP,xss,55,59.62,21,18685,2,Casual Scanner,40,T1189,Drive-by Compromise,Initial Access,High,15,1.064642857142857,False,15,0.907291322995711,True,False,False,True,False,False,25,Script Kiddie
2024-01-26 03:06:40,117.0.253.246,Japan,34.6422,140.0784,Telnet,port_scan,118,2.45,11,29020,2,Casual Scanner,40,T1046,Network Service Discovery,Discovery,Medium,3,0.02058823529411765,True,3,34.20289855072463,True,True,False,True,False,True,45,Script Kiddie
2024-01-29 10:55:59,22.95.170.232,France,50.3217,6.0352,SMTP,port_scan,71,11.65,24,16509,2,Casual Scanner,40,T1046,Network Service Discovery,Discovery,Medium,10,0.16180555555555556,False,10,5.612648221343873,True,False,False,True,False,True,25,Script Kiddie
2024-01-21 17:14:27,123.19.33.152,China,34.8251,102.2505,HTTP,directory_traversal,24,84.59,1,14086,2,Casual Scanner,21,T1083,File and Directory Discovery,Discovery,Medium,17,3.3836,False,17,0.28040658955485454,False,False,True,False,False,False,25,Script Kiddie
2024-01-14 11:07:55,99.22.187.207,South Korea,35.3585,122.8475,SSH,brute_force,178,16.29,5,15104,0,Driven Explorer,80,T1110,Brute Force,Credential Access,High,11,0.09100558659217876,False,11,10.294968189705033,True,False,True,False,False,True,50,Script Kiddie
2024-01-28 12:52:48,18.135.144.3,India,19.2693,76.9555,RDP,credential_stuffing,35,77.17,44,9462,0,Driven Explorer,45,T1078,Valid Accounts,Defense Evasion,Critical,12,2.1436111111111114,False,12,0.4477421005500831,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-14 16:09:58,230.25.35.193,USA,36.4912,-93.4886,SSH,directory_traversal,158,82.54,14,5781,0,Driven Explorer,80,T1083,File and Directory Discovery,Discovery,Medium,16,0.519119496855346,False,16,1.8913095523102703,True,False,False,True,False,True,25,Script Kiddie
2024-01-09 11:08:15,154.184.155.73,France,45.0679,6.8462,DNS,credential_stuffing,166,10.57,36,39487,1,Targeted Attacker,94,T1078,Valid Accounts,Defense Evasion,Critical,11,0.0632934131736527,False,11,14.347450302506482,True,False,False,True,False,True,25,Script Kiddie
2024-01-17 10:33:38,14.200.229.204,China,39.3406,105.7795,HTTP,xss,49,89.87,19,42447,2,Casual Scanner,39,T1189,Drive-by Compromise,Initial Access,High,10,1.7974,False,10,0.5392318697039726,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-01 16:33:56,221.214.145.108,Netherlands,48.26,5.2871,FTP,directory_traversal,93,112.1,9,25451,2,Casual Scanner,40,T1083,File and Directory Discovery,Discovery,Medium,16,1.1925531914893617,False,16,0.8222811671087533,True,False,False,True,False,False,25,Script Kiddie
2024-01-19 23:04:01,237.15.242.203,South Korea,32.6355,127.477,Telnet,directory_traversal,18,2.15,14,2710,2,Casual Scanner,17,T1083,File and Directory Discovery,Discovery,Medium,23,0.1131578947368421,False,23,5.714285714285714,False,True,False,True,False,True,0,Script Kiddie
2024-01-03 13:44:25,72.21.79.21,Brazil,-12.9493,-51.9148,RDP,port_scan,164,64.62,40,10106,0,Driven Explorer,80,T1046,Network Service Discovery,Discovery,Medium,13,0.39163636363636367,False,13,2.4992380371837855,True,False,False,True,False,True,25,Script Kiddie
2024-01-21 16:48:53,112.186.244.217,Japan,32.7586,136.5204,HTTP,brute_force,175,77.36,20,45888,1,Targeted Attacker,96,T1110,Brute Force,Credential Access,Critical,16,0.4395454545454545,False,16,2.2332822868810616,True,False,False,True,False,True,25,Script Kiddie
2024-01-10 13:38:03,31.3.181.36,Germany,47.0278,9.7963,SMTP,brute_force,171,89.13,48,11611,0,Driven Explorer,80,T1110,Brute Force,Credential Access,High,13,0.5181976744186046,False,13,1.8972595140352824,True,False,False,True,False,True,25,Script Kiddie
2024-01-09 15:52:46,188.226.30.198,USA,37.0543,-97.2458,SSH,sql_injection,43,44.94,48,17713,0,Driven Explorer,47,T1190,Exploit Public-Facing Application,Initial Access,Critical,15,1.0213636363636363,False,15,0.936003482803657,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-03 10:36:40,128.219.145.43,Japan,35.498,138.4914,FTP,port_scan,128,54.9,24,3733,0,Driven Explorer,73,T1046,Network Service Discovery,Discovery,Medium,10,0.4255813953488372,False,10,2.289803220035778,True,False,False,True,False,True,25,Script Kiddie
2024-01-24 17:07:14,12.120.93.99,Brazil,-11.5017,-47.9826,HTTP,port_scan,131,0.81,1,16126,2,Casual Scanner,40,T1046,Network Service Discovery,Discovery,Medium,17,0.006136363636363637,False,17,72.37569060773481,True,True,True,False,False,True,50,Script Kiddie
2024-01-21 19:45:47,235.184.81.70,UK,59.9815,-8.0824,DNS,brute_force,108,27.33,16,27379,2,Casual Scanner,40,T1110,Brute Force,Credential Access,High,19,0.25073394495412843,False,19,3.8122132015531243,True,False,False,True,False,True,25,Script Kiddie
2024-01-26 21:11:14,225.119.221.73,Iran,31.156,53.7084,DNS,sql_injection,133,117.78,26,4617,0,Driven Explorer,74,T1190,Exploit Public-Facing Application,Initial Access,Critical,21,0.878955223880597,False,21,1.1197171240949655,True,False,False,True,False,True,25,Script Kiddie
2024-01-26 12:18:36,95.151.248.127,India,16.4576,78.5304,DNS,port_scan,78,88.88,16,30503,2,Casual Scanner,40,T1046,Network Service Discovery,Discovery,Medium,12,1.1250632911392404,False,12,0.8678237650200268,True,False,False,True,False,False,25,Script Kiddie
2024-01-14 09:00:59,215.177.224.3,France,50.232,4.8185,FTP,brute_force,7,28.34,23,41777,2,Casual Scanner,9,T1110,Brute Force,Credential Access,High,9,3.5425,False,9,0.23858214042263123,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-17 18:06:13,183.71.23.12,Japan,37.7778,141.743,HTTP,directory_traversal,61,50.67,4,9430,2,Casual Scanner,40,T1083,File and Directory Discovery,Discovery,Medium,18,0.817258064516129,False,18,1.1805689955486742,True,False,True,False,False,True,50,Script Kiddie
2024-01-04 23:05:37,152.145.15.112,Netherlands,54.1411,4.0162,SMTP,port_scan,130,16.45,26,5004,0,Driven Explorer,74,T1046,Network Service Discovery,Discovery,Medium,23,0.12557251908396946,False,23,7.4498567335243555,True,False,False,True,False,True,25,Script Kiddie
2024-01-27 21:25:44,60.19.241.52,Germany,49.0825,13.9606,HTTP,directory_traversal,189,39.49,29,17922,0,Driven Explorer,80,T1083,File and Directory Discovery,Discovery,Medium,21,0.2078421052631579,False,21,4.667819214620894,True,False,False,True,False,True,25,Script Kiddie
2024-01-18 14:26:07,79.118.67.219,Russia,58.0781,101.9625,SSH,brute_force,92,115.77,14,29716,2,Casual Scanner,40,T1110,Brute Force,Credential Access,High,14,1.2448387096774194,False,14,0.7878735976706346,True,False,False,True,False,False,25,Script Kiddie
2024-01-07 18:38:02,248.91.101.132,USA,40.1662,-97.6708,SSH,credential_stuffing,84,18.22,46,16367,0,Driven Explorer,60,T1078,Valid Accounts,Defense Evasion,Critical,18,0.21435294117647058,False,18,4.370447450572321,True,False,False,True,False,True,25,Script Kiddie
2024-01-15 01:25:54,119.26.205.204,Brazil,-16.6333,-47.0185,HTTP,brute_force,143,89.9,16,6307,0,Driven Explorer,77,T1110,Brute Force,Credential Access,High,1,0.6243055555555556,True,1,1.573157315731573,True,False,False,True,False,True,45,Script Kiddie
2024-01-13 09:12:52,150.150.66.235,China,31.4784,107.005,DNS,brute_force,96,82.51,42,5607,0,Driven Explorer,63,T1110,Brute Force,Credential Access,High,9,0.8506185567010309,False,9,1.1495629265956173,True,False,False,True,False,True,25,Script Kiddie
2024-01-03 17:51:08,44.236.146.111,China,40.8333,101.1729,DNS,credential_stuffing,85,15.14,30,3418,0,Driven Explorer,60,T1078,Valid Accounts,Defense Evasion,Critical,17,0.176046511627907,False,17,5.266418835192069,True,False,False,True,False,True,25,Script Kiddie
2024-01-30 13:22:13,9.157.158.158,Netherlands,52.0939,4.1186,HTTP,credential_stuffing,48,33.36,29,9840,2,Casual Scanner,38,T1078,Valid Accounts,Defense Evasion,Critical,13,0.6808163265306122,False,13,1.3969732246798603,False,False,False,True,False,True,0,Script Kiddie
2024-01-13 14:05:17,64.161.254.206,Brazil,-14.2461,-48.0975,RDP,brute_force,36,50.6,42,34559,2,Casual Scanner,30,T1110,Brute Force,Credential Access,High,14,1.3675675675675676,False,14,0.6976744186046512,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-30 15:31:22,47.6.81.153,Netherlands,54.9518,3.8824,HTTP,brute_force,145,60.54,25,17823,0,Driven Explorer,78,T1110,Brute Force,Credential Access,High,15,0.4146575342465753,False,15,2.3561910952226195,True,False,False,True,False,True,25,Script Kiddie
2024-01-12 19:30:33,26.63.168.62,UK,58.485,-5.6267,FTP,directory_traversal,197,70.29,15,10561,0,Driven Explorer,80,T1083,File and Directory Discovery,Discovery,Medium,19,0.35500000000000004,False,19,2.7633609201851588,True,False,False,True,False,True,25,Script Kiddie
2024-01-28 18:14:36,61.151.81.207,Canada,59.0428,-103.9762,SMTP,credential_stuffing,100,42.9,12,11640,2,Casual Scanner,40,T1078,Valid Accounts,Defense Evasion,Critical,18,0.42475247524752474,False,18,2.277904328018223,True,False,False,True,False,True,25,Script Kiddie
2024-01-05 17:36:36,80.44.125.10,India,24.7335,74.245,SSH,brute_force,145,113.83,32,35628,1,Targeted Attacker,91,T1110,Brute Force,Credential Access,Critical,17,0.7796575342465754,False,17,1.2627362187581643,True,False,False,True,False,True,25,Script Kiddie
2024-01-20 14:21:58,46.235.205.217,Germany,52.1823,5.6508,DNS,sql_injection,52,96.87,22,47085,2,Casual Scanner,40,T1190,Exploit Public-Facing Application,Initial Access,Critical,14,1.8277358490566038,False,14,0.5313170532338817,True,False,False,True,False,False,25,Script Kiddie
2024-01-28 21:49:07,181.241.169.102,China,31.0808,105.0615,RDP,brute_force,135,103.35,5,24583,2,Casual Scanner,40,T1110,Brute Force,Credential Access,High,21,0.7599264705882353,False,21,1.2937230474365118,True,False,True,False,False,True,50,Script Kiddie
2024-01-21 07:27:50,248.143.177.228,India,18.6114,75.3274,RDP,sql_injection,125,78.08,12,46445,1,Targeted Attacker,88,T1190,Exploit Public-Facing Application,Initial Access,Critical,7,0.6196825396825397,False,7,1.580677794638341,True,False,False,True,False,True,25,Script Kiddie
2024-01-10 12:46:44,243.146.100.218,Germany,52.821,13.596,DNS,directory_traversal,33,21.74,1,46106,2,Casual Scanner,28,T1083,File and Directory Discovery,Discovery,Medium,12,0.6394117647058823,False,12,1.4511873350923483,False,False,True,False,False,True,25,Script Kiddie
2024-01-21 19:39:14,85.190.19.61,China,32.6825,102.3776,FTP,sql_injection,145,12.94,32,9317,0,Driven Explorer,78,T1190,Exploit Public-Facing Application,Initial Access,Critical,19,0.08863013698630137,False,19,10.401721664275467,True,False,False,True,False,True,25,Script Kiddie
2024-01-24 19:42:40,64.177.17.90,USA,38.4521,-91.0821,FTP,brute_force,86,53.87,17,13841,2,Casual Scanner,40,T1110,Brute Force,Credential Access,High,19,0.6191954022988505,False,19,1.5673409877893203,True,False,False,True,False,True,25,Script Kiddie
2024-01-14 18:10:56,97.25.212.123,France,41.2404,1.0731,DNS,directory_traversal,127,105.87,23,35884,1,Targeted Attacker,89,T1083,File and Directory Discovery,Discovery,High,18,0.827109375,False,18,1.1883596893421915,True,False,False,True,False,True,25,Script Kiddie
2024-01-02 13:51:54,19.87.43.228,South Korea,38.4902,125.0227,Telnet,port_scan,76,2.9,17,6963,2,Casual Scanner,40,T1046,Network Service Discovery,Discovery,Medium,13,0.03766233766233766,False,13,19.48717948717949,True,True,False,True,False,True,25,Script Kiddie
2024-01-20 23:21:38,43.155.227.112,France,41.9776,6.632,HTTP,brute_force,124,84.69,28,42936,1,Targeted Attacker,88,T1110,Brute Force,Credential Access,Critical,23,0.67752,False,23,1.4470766717236552,True,False,False,True,False,True,25,Script Kiddie
2024-01-30 13:35:46,77.60.24.13,Russia,59.8349,110.0628,Telnet,directory_traversal,187,65.04,43,18549,0,Driven Explorer,80,T1083,File and Directory Discovery,Discovery,Medium,13,0.34595744680851065,False,13,2.8316172016959418,True,False,False,True,False,True,25,Script Kiddie
2024-01-10 12:27:05,25.6.52.44,Romania,49.3417,21.5027,SMTP,sql_injection,170,75.2,31,13185,0,Driven Explorer,80,T1190,Exploit Public-Facing Application,Initial Access,Critical,12,0.439766081871345,False,12,2.2309711286089238,True,False,False,True,False,True,25,Script Kiddie
2024-01-29 19:30:31,100.47.94.227,Russia,61.2597,101.4739,Telnet,sql_injection,170,32.17,42,35759,1,Targeted Attacker,95,T1190,Exploit Public-Facing Application,Initial Access,Critical,19,0.18812865497076026,False,19,5.125113053964426,True,False,False,True,False,True,25,Script Kiddie
2024-01-09 14:14:53,171.24.21.172,USA,36.548,-98.0799,FTP,directory_traversal,145,7.87,49,45743,1,Targeted Attacker,91,T1083,File and Directory Discovery,Discovery,High,14,0.0539041095890411,False,14,16.347237880496053,True,True,False,True,False,True,25,Script Kiddie
2024-01-27 15:53:24,222.239.121.147,Netherlands,56.8397,6.1886,HTTP,xss,134,50.53,35,45127,1,Targeted Attacker,90,T1189,Drive-by Compromise,Initial Access,Critical,15,0.3742962962962963,False,15,2.6004269357655736,True,False,False,True,False,True,25,Script Kiddie
2024-01-29 18:32:36,38.30.243.194,Brazil,-18.4454,-47.8975,Telnet,port_scan,133,96.15,44,40750,1,Targeted Attacker,89,T1046,Network Service Discovery,Discovery,High,18,0.7175373134328359,False,18,1.3690169840452906,True,False,False,True,False,True,25,Script Kiddie
2024-01-22 07:27:05,214.152.66.82,USA,41.8118,-92.6283,SMTP,brute_force,112,24.63,41,9791,0,Driven Explorer,68,T1110,Brute Force,Credential Access,High,7,0.2179646017699115,False,7,4.369879047990636,True,False,False,True,False,True,25,Script Kiddie
2024-01-15 11:17:33,134.200.107.29,Russia,60.405,104.2923,Telnet,port_scan,4,94.49,40,38607,2,Casual Scanner,7,T1046,Network Service Discovery,Discovery,Medium,11,18.898,False,11,0.04188920305791183,False,False,False,True,True,False,30,Researcher/Scanner
2024-01-04 22:06:59,226.88.224.106,USA,37.7561,-94.8861,FTP,xss,145,93.66,19,35203,1,Targeted Attacker,91,T1189,Drive-by Compromise,Initial Access,Critical,22,0.6415068493150685,False,22,1.531798013944644,True,False,False,True,False,True,25,Script Kiddie
2024-01-05 02:17:25,10.101.227.226,South Korea,35.7636,128.8565,FTP,credential_stuffing,159,73.23,45,26427,1,Targeted Attacker,93,T1078,Valid Accounts,Defense Evasion,Critical,2,0.4576875,True,2,2.1419911087161525,True,False,False,True,False,True,45,Script Kiddie
2024-01-11 10:23:01,176.25.248.223,Germany,46.6586,10.2037,HTTP,port_scan,78,37.66,32,45725,1,Targeted Attacker,81,T1046,Network Service Discovery,Discovery,High,10,0.47670886075949365,False,10,2.017589239524056,True,False,False,True,False,True,25,Script Kiddie
2024-01-14 19:17:46,55.233.210.105,Brazil,-9.4928,-52.4942,SMTP,xss,155,77.64,13,29048,1,Targeted Attacker,93,T1189,Drive-by Compromise,Initial Access,Critical,19,0.4976923076923077,False,19,1.9710071210579858,True,False,False,True,False,True,25,Script Kiddie
2024-01-03 03:50:10,200.217.134.226,Japan,36.3698,136.992,RDP,brute_force,80,85.29,26,8989,0,Driven Explorer,59,T1110,Brute Force,Credential Access,High,3,1.052962962962963,True,3,0.9271062695561478,True,False,False,True,False,False,45,Script Kiddie
2024-01-15 20:15:02,71.94.210.119,USA,34.0178,-92.3836,RDP,xss,13,110.2,46,13148,0,Driven Explorer,38,T1189,Drive-by Compromise,Initial Access,High,20,7.871428571428572,False,20,0.11690647482014388,False,False,False,True,True,False,30,Researcher/Scanner
2024-01-15 09:31:38,142.89.88.42,South Korea,40.1385,129.5786,DNS,sql_injection,46,115.28,31,38561,2,Casual Scanner,37,T1190,Exploit Public-Facing Application,Initial Access,Critical,9,2.4527659574468084,False,9,0.3955968352253182,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-28 01:03:10,166.57.173.53,France,49.5363,-1.8824,FTP,credential_stuffing,147,93.69,14,14606,0,Driven Explorer,79,T1078,Valid Accounts,Defense Evasion,Critical,1,0.6330405405405405,True,1,1.5524342591614744,True,False,False,True,False,True,45,Script Kiddie
2024-01-16 22:43:00,58.64.155.207,Netherlands,52.2654,8.9376,FTP,credential_stuffing,34,77.86,39,654,0,Driven Explorer,45,T1078,Valid Accounts,Defense Evasion,Critical,22,2.2245714285714286,False,22,0.4311437991377124,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-09 12:22:29,212.159.101.150,France,47.655,1.4518,SSH,brute_force,56,56.27,44,34220,1,Targeted Attacker,78,T1110,Brute Force,Credential Access,Critical,12,0.9871929824561404,False,12,0.9778243408416273,True,False,False,True,False,True,25,Script Kiddie
2024-01-20 20:35:41,124.16.86.254,Romania,50.9375,29.6317,FTP,credential_stuffing,156,34.28,44,7184,0,Driven Explorer,80,T1078,Valid Accounts,Defense Evasion,Critical,20,0.21834394904458598,False,20,4.421768707482993,True,False,False,True,False,True,25,Script Kiddie
2024-01-10 18:57:41,231.14.206.220,India,24.2086,76.5744,DNS,directory_traversal,49,18.42,49,15848,0,Driven Explorer,49,T1083,File and Directory Discovery,Discovery,Medium,18,0.36840000000000006,False,18,2.5231719876416063,False,False,False,True,False,True,0,Script Kiddie
2024-01-10 18:41:31,189.9.149.182,Netherlands,53.7379,7.0989,RDP,port_scan,67,108.88,26,25545,2,Casual Scanner,40,T1046,Network Service Discovery,Discovery,Medium,18,1.6011764705882352,False,18,0.6097560975609756,True,False,False,True,False,False,25,Script Kiddie
2024-01-30 15:50:30,216.168.224.143,India,22.8592,76.1865,HTTP,sql_injection,172,43.34,20,11240,0,Driven Explorer,80,T1190,Exploit Public-Facing Application,Initial Access,Critical,15,0.25052023121387285,False,15,3.8791159224176814,True,False,False,True,False,True,25,Script Kiddie
2024-01-30 18:35:48,23.56.90.58,Russia,61.2318,107.728,SMTP,sql_injection,47,113.66,22,42989,2,Casual Scanner,37,T1190,Exploit Public-Facing Application,Initial Access,Critical,18,2.3679166666666664,False,18,0.40990755276469565,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-28 10:18:29,149.241.158.19,Netherlands,55.0135,3.6045,Telnet,port_scan,31,56.73,41,38345,2,Casual Scanner,26,T1046,Network Service Discovery,Discovery,Medium,10,1.7728125,False,10,0.5369825047635545,False,False,False,True,False,False,0,Researcher/Scanner
2024-01-28 15:26:03,105.252.145.229,Romania,42.1414,26.7738,Telnet,port_scan,39,16.92,13,22557,2,Casual Scanner,32,T1046,Network Service Discovery,Discovery,Medium,15,0.42300000000000004,False,15,2.1763392857142856,False,False,False,True,False,True,0,Script Kiddie
2024-01-06 05:21:40,71.53.194.199,India,24.2176,75.7665,HTTP,directory_traversal,81,76.32,1,29725,2,Casual Scanner,40,T1083,File and Directory Discovery,Discovery,Medium,5,0.9307317073170731,True,5,1.0475944128297983,True,False,True,False,False,True,70,Script Kiddie
2024-01-14 19:08:39,99.1.9.137,Japan,32.7892,141.105,HTTP,credential_stuffing,163,51.81,28,31386,1,Targeted Attacker,94,T1078,Valid Accounts,Defense Evasion,Critical,19,0.31591463414634147,False,19,3.0865366407877293,True,False,False,True,False,True,25,Script Kiddie
2024-01-01 18:33:12,58.177.224.89,India,25.0944,82.883,FTP,port_scan,174,0.99,47,16406,0,Driven Explorer,80,T1046,Network Service Discovery,Discovery,Medium,18,0.005657142857142857,False,18,87.43718592964824,True,True,False,True,False,True,25,Script Kiddie
2024-01-10 08:52:02,135.86.111.228,Russia,60.3595,106.2055,SMTP,port_scan,75,54.98,34,39183,1,Targeted Attacker,81,T1046,Network Service Discovery,Discovery,High,8,0.7234210526315789,False,8,1.339764201500536,True,False,False,True,False,True,25,Script Kiddie
2024-01-30 18:10:58,253.33.54.188,India,25.5551,78.8647,SSH,directory_traversal,104,2.79,15,47755,1,Targeted Attacker,85,T1083,File and Directory Discovery,Discovery,High,18,0.026571428571428572,False,18,27.440633245382585,True,True,False,True,False,True,25,Script Kiddie
2024-01-29 17:02:24,13.152.254.13,Romania,42.633,23.6327,SMTP,brute_force,164,31.07,35,40937,1,Targeted Attacker,94,T1110,Brute Force,Credential Access,Critical,17,0.1883030303030303,False,17,5.113813532896788,True,False,False,True,False,True,25,Script Kiddie
2024-01-04 06:28:24,53.177.175.162,South Korea,39.269,123.2493,SSH,sql_injection,141,30.7,45,10135,0,Driven Explorer,77,T1190,Exploit Public-Facing Application,Initial Access,Critical,6,0.21619718309859154,True,6,4.44794952681388,True,False,False,True,False,True,45,Script Kiddie
2024-01-05 10:38:44,185.158.30.73,Netherlands,53.7492,6.9161,SSH,brute_force,108,99.76,7,33627,2,Casual Scanner,40,T1110,Brute Force,Credential Access,High,10,0.9152293577981652,False,10,1.0718539102818578,True,False,False,True,False,True,25,Script Kiddie
